Page #	Entry	Type	Wikidata ID	Notes	Annotator	Visited place	BB visited place	
233	Savoldo	person			ERW			
301	Savoldo	person			ERW			
301	Savoldo	person			ERW			
408	Museo Civico	organization	Q2358398		ERW			
408	Poldi	location	Q1190657	Milan	ERW	TRUE	FALSE	
316	Savoldo	person			ERW			
426	Savoldo	person			ERW			
421	Saw Cittadella	person			ERW			
396	Saw Mancini	person			ERW			
431	Scaliger Tombs	person			ERW			
112	Schack	person			ERW			
423	Schiavone	person			ERW			
138	Schiavoni	person			ERW			
164	schön	person			ERW			
309	Scott	person			ERW			
309	Scott	person			ERW			
372	Scott	person			ERW			
436	Scott	person			ERW			
409	Islach	art	N/A	 La Reclame	ERW			
409	La Reclame	art	N/A	Paris wooden sculpture	ERW			
375	Scotts	person			ERW			
141	Sebastiano del Piombo	person			ERW			
414	Senbach	person			ERW			
259	Senda	person			ERW			
409	Rossetti	organization	Q186748		ERW			
409	Salon	organization			ERW			
409	the House of Commons	organization			ERW			
370	Settignano	person			ERW			
372	Settignano	person			ERW			
383	Settignano	person			ERW			
80	Shakspeare	person			ERW			
400	Shelley	person			ERW			
411	Chalons-sur-Marne	organization	Q47135		IT			
411	Hotel de Paris	organization		No wikidata	IT			
411	Lion d’Or	organization			ERW			
411	Nancy	location	Q40898		ERW	TRUE	FALSE	
436	Shelley	person			ERW			
436	Shelley	person			ERW			
412	Bernardino da Mariotto	organization	Q2898920		IT			
313	Sherlock Holmes	person			ERW			
204	Shirley	person			ERW			
412	Chalons-sur-Marne	organization	Q47135		IT			
412	Lotto	organization			ERW			
204	Shirley	person			ERW			
412	Nancy	location	Q40898		ERW	TRUE	FALSE	
254	Sidney	person			ERW			
95	Siegfried	person			ERW			
414	Siegfried	person			ERW			
413	Hotel Roth	organization		No wikidata	IT			
413	MUNICH	location	Q1726		ERW	TRUE	FALSE	
314	Sigismondo Malatesta’s	person			ERW			
414	Bavarian Museum	organization	Q631056		IT			
414	Böchlin	organization	Q123071		IT			
413	Sigmund	person			ERW			
414	Hotel Roth	organization		No wikidata	IT			
301	Signor Baglioni	person			ERW			
140	Signor Barozzi	person			ERW			
306	Signor Barozzi	person			ERW			
307	Signor Barozzi	person			ERW			
438	Signor Egisto Fabbri	person	Q98804321		ERW			
440	Signor Enrico Costa	person	Q19997507		ERW			
415	 Iphegenie in Tauris	art			ERW	FALSE	FALSE	
385	Signor Fabbri	person			ERW			
415	Champ de Mars	location	Q217925		IT	TRUE	TRUE	
264	Signor Frizzoni	person			ERW			
415	Hampton Court	organization	Q205666		IT			
415	Hampton Court	organization	Q205666		IT			
415	Iphegenie in Tauris	art	Q475063	Iphigenia in Tauris	ERW			
415	Lenbach	organization			ERW			
415	the Bavarian Museum	organization			ERW			
264	Signor Frizzoni	person			ERW			
416	Hampton Court	organization	Q205666		IT			
416	Hotel Roth	organization		No wikidata	IT			
294	Signor Frizzoni	person			ERW			
363	Signor Frizzoni	person			ERW			
363	Signor Frizzoni	person			ERW			
417	Café Central	organization		Cafe in Innsbruck, no wikidata	IT			
405	Signor Gianuzzi	person			ERW			
407	Signor Piccinelli	person			ERW			
301	Signor Picinelli	person			ERW			
417	The New Gallery	organization			ERW			
301	Signor Picinelli	person			ERW			
418	Barca	organization	Q18441895		IT			
268	Signore	person			ERW			
318	Signore	person			ERW			
418	Church	organization	Q65037170		IT			
418	Dolomites	location	Q1283		IT	TRUE	TRUE	
418	Fair	organization	Q288514		IT			
265	Signorelli	person			ERW			
418	Schluderbach	organization			ERW			
418	Toblach	location	Q380189		ERW	TRUE	FALSE	
418	Venas	organization	Q4009477		ERW			
382	Signorelli	person			ERW			
392	Signorelli	person			ERW			
419	Hotel Belle Vedere	organization		No wikidata	IT			
419	Hotel delle Adiarylpi	organization		No wikidata	IT			
419	Lengarene	location	Q40161	Longarone	ERW	TRUE	TRUE	
419	Sacristy	organization			ERW			
395	Signorelli	person			ERW			
395	Signorelli	person			ERW			
420	Canova	organization	Q5547		IT			
420	Cornuda	location	Q47491		IT	TRUE	TRUE	
420	Crespano	organization	Q47036		IT			
420	Lotto	organization			ERW			
420	Sacristy	organization			ERW			
420	Tre Garofani	location	N/A		ERW	TRUE	FALSE	
420	Villa Maser	organization	Q1071495		ERW			
421	〈Albergo〉	organization	Q56256122		IT			
396	Signorelli	person			ERW			
396	Signorelli	person			ERW			
421	Ceneda	location	Q2316315		IT	TRUE	TRUE	
397	Signorelli	person			ERW			
215	Signorelli fresco	person			ERW			
421	Cittadella	location	Q6671		IT	TRUE	TRUE	
396	Signorelli Nativity	person			ERW			
282	Silly	person			ERW			
289	Simon de Montfort	person			ERW			
265	Simone Martini	person			ERW			
421	Roma	location	Q220		ERW	TRUE	FALSE	
421	Rotonda	location	Q3457157	Rome	ERW	TRUE	FALSE	
421	S. Giovanni	location	Q915746	Venice	ERW	TRUE	FALSE	
371	Sinclair	person			ERW			
421	St. Mark’s	organization			ERW			
421	Stella d’Oro	organization			ERW			
98	Sistine Madonna	person			ERW			
422	Academy	organization	Q338330		IT			
260	Smith	person			ERW			
261	Smith	person			ERW			
107	Sodoma	person			ERW	FALSE	FALSE	
244	Sodoma	person			ERW	FALSE	FALSE	
303	Sodoma	person			ERW	FALSE	FALSE	
422	Conegliano	organization	Q8453		IT			
297	Soeur Philomène	person			ERW			
223	Sogliani	person			ERW			
422	Haslemere	organization	Q2449644		IT			
315	Sono mangiata da pucci	person			ERW			
422	Lido	location	Q1757063		ERW	TRUE	FALSE	
422	Lido	location	Q1757063		ERW	TRUE	FALSE	
178	Sous l’oeil des Barbares	person			ERW			
311	Speranza	person			ERW			
306	Sperry	person			ERW			
422	Murano	organization	Q52437		ERW			
307	Sperry	person			ERW			
307	Sperry	person			ERW			
422	S. Giovanni e Paolo	location	Q155225	Venice	ERW	TRUE	FALSE	
306	Sperrys	person			ERW			
422	S. Maria Formosa	location	Q1813687		ERW	TRUE	FALSE	
423	Academy	organization	Q338330		IT			
423	Academy	organization	Q338330		IT			
308	Sperrys	person			ERW			
423	Correr	organization	Q1470912		IT			
309	Sperrys	person			ERW			
309	Sperrys	person			ERW			
309	Sperrys	person			ERW			
423	S. Giorgio Maggiore	location	Q126327	Venice	ERW	TRUE	FALSE	
103	Spike	person			ERW			
104	Spike	person			ERW			
427	Spinea	person			ERW			
427	Spinea	person			ERW			
424	Academy	organization	Q338330		IT			
296	Spitzer	person			ERW			
424	Albergo Monaco	organization		Q56256126	IT			
297	Spitzer	person			ERW			
244	St. Catherine	person			ERW			
74	Steengracht	person	Q96175994		IT			
254	Stepniak	person			ERW			
298	Sterne	person			ERW			
88	Stevenson	person			ERW			
424	Goldoni’s La Famiglia dell’Antiquario. 	art	Q3208618	Venice	ERW			
89	Stevenson	person			ERW			
424	Lido	location	Q1757063		ERW	TRUE	FALSE	
87	Stien	person			ERW			
88	Stien	person			ERW			
348	Stillman	person			ERW			
424	S. Mari dell’Orto	location	Q861436	Venice	ERW	TRUE	FALSE	
349	Stillman	person			ERW			
366	Stillman	person			ERW			
206	Sumner	person			ERW			
208	Sumner	person			ERW			
425	S. Francesco della Vigna	location	Q946542	Venice	ERW	TRUE	FALSE	
425	S. Giovanni	location	Q915746	Venice	ERW	TRUE	FALSE	
425	Theatre Goldoni’s	organization	Q3982376		ERW			
426	Albergo Monaco	organization		Q56256127	IT			
255	Sumner	person			ERW			
255	Sumner	person			ERW			
256	Sumner	person			ERW			
426	Carmine	location	Q2780025		IT	TRUE	FALSE	
426	Correr	organization	Q1470912		IT			
426	Correr, S. Simeon Profeta	organization	Q1470912		IT			
93	Susanna	person			ERW			
421	Susegana	person			ERW			
134	Symonds	person			ERW			
134	Symonds	person			ERW			
135	Symonds	person			ERW			
426	Lido	location	Q1757063		ERW	TRUE	FALSE	
135	Symonds	person			ERW			
224	Symonds	person			ERW			
426	Querini-Stampalia	organization	Q7194793		ERW			
426	Renaissance Architecture	organization	Q236122		ERW			
426	S. Barnabà	location	Q2356961	Venice	ERW	TRUE	FALSE	
269	Symonds	person			ERW			
271	Symonds	person			ERW			
355	Symonds	person			ERW			
360	Symonds	person			ERW			
374	Symonds	person			ERW			
377	Symonds	person			ERW			
426	Scalzi	organization			ERW			
426	the Evening Post	organization			ERW			
426	the Free Review	organization			ERW			
426	the Hampton Court Guide	organization			ERW			
377	Symonds	person			ERW			
377	Symonds	person			ERW			
390	Symonds	person			ERW			
427	Gesuiti	organization	Q1093909		IT			
416	Tannhäuser	person			ERW			
427	Hampton Court	organization	Q205666		IT			
427	Hampton Court	organization	Q205666		IT			
427	Hampton Court	organization	Q205666		IT			
321	Tasso	person			ERW			
357	Terzollino	person			ERW			
309	Thackeray	person			ERW			
309	Thackeray	person			ERW			
202	the Alessio Baldovinetti	person			ERW			
202	the Alessio Baldovinettis	person			ERW			
361	the Corsini Ball	person			ERW			
109	the Fra Bartolommeos	person			ERW			
162	the Franz Hals	person			ERW			
427	S. Giovanni e Paolo	location	Q155225	Venice	ERW	TRUE	FALSE	
427	S. Giuseppe	organization	Q938556	Venice	ERW			
427	S. Maria Mater Domini	location	Q520477	Venice	ERW	TRUE	FALSE	
199	the Michael Field’s	person			ERW			
330	the Ottaviano Nelli	person			ERW			
146	the Scuola d〈e〉i Carmini	person			ERW			
390	Theodore Davis	person	Q1348898		ERW			
427	Salute, Santo Spirito,	organization			ERW			
295	Thiis	person	Q6179851		ERW			
295	Thiis	person	Q6179851		ERW			
296	Thiis	person	Q6179851		ERW			
91	Tiepolo	person	Q435316		ERW			
121	Tiepolo	person	Q435316		ERW			
428	Croce d’Oro	organization		Hotel, no wikidata	IT			
428	Croce d’Oro	organization		Hotel, no wikidata	IT			
428	Croce d’Oro	organization		Hotel, no wikidata	IT			
428	Croce d’Oro	organization		Hotel, no wikidata	IT			
137	Tiepolo	person	Q435316		ERW			
428	Duomo	organization	Q2407092		IT			
140	Tiepolo	person	Q435316		ERW			
428	Hampton Court	organization	Q205666		IT			
428	Hampton Court	organization	Q205666		IT			
428	Luzio	organization			ERW			
272	Tiepolo	person	Q435316		ERW			
428	S. Maria del Pieve	location	Q1475948		ERW	TRUE	FALSE	
428	Stra	organization			ERW			
304	Tiepolo	person	Q435316		ERW			
428	Tiepolo	person	Q435316		ERW			
428	Tiepolo	person	Q435316		ERW			
272	Tiepolos	person	Q435316		ERW			
304	Tiepolos	person	Q435316		ERW			
429	Carmine	location	Q3635660		IT	TRUE	TRUE	
126	Tintoretto	person	Q706519		ERW			
252	Tintoretto	person	Q706519		ERW			
253	Tintoretto	person	Q706519		ERW			
379	Tintoretto	person	Q706519		ERW			
381	Tintoretto	person	Q706519		ERW			
81	Titian	person	Q47551		ERW			
81	Titian	person	Q47551		ERW			
430	Duomo	organization	Q2713844		IT			
430	Pisanello	organization	Q311082		ERW			
430	S. Eufemia	location	Q3672797	Verona	ERW	TRUE	FALSE	
430	S. Fermo	location	Q3669965	Verona	ERW	FALSE	TRUE	
98	Titian	person	Q47551		ERW			
430	S. Naz〈areno〉 e Celso	location	Q3668316	Santi Nazaro e Celso	ERW	TRUE	FALSE	
135	Titian	person	Q47551		ERW			
430	Santa Maria in Organo	location	Q1052661		ERW	TRUE	TRUE	
430	Spaventi	organization			ERW			
431	Albergo Capello	organization		No Wikidata	IT			
167	Titian	person	Q47551		ERW			
218	Titian	person	Q47551		ERW			
431	Boord	organization		Possibly Q7787747?	IT			
431	Hampton Court	organization	Q205666		IT			
82	Tolstoi	person	Q7243		ERW			
431	S. Anastasia	location	Q1056442	Verona	ERW	TRUE	FALSE	
431	S. Chiara	location	Q3672973	Verona	ERW	TRUE	FALSE	
431	S. Fermo	location	Q3669965	Verona	ERW	TRUE	FALSE	
431	S. Giorgio	location	Q126327	Venice	ERW	TRUE	FALSE	
82	Tolstoi	person	Q7243		ERW			
136	Tolstoi	person	Q7243		ERW			
312	Tomb of Theodora	person	N/A		ERW			
128	Torcello	person	Q52441		ERW			
423	Torcello	person	Q52441		ERW			
431	Santa Maria del Organo	location	Q1052661		ERW	TRUE	TRUE	
404	Torre di Palma	person	Q113579008		ERW			
432	〈Albergo〉	organization		Defunct Hotel	IT			
415	Tristan and Isolde	person	Q335367		ERW			
93	Tschudi	person	Q123016		ERW			
93	Tschudi	person	Q123016		ERW			
432	Churches	organization		Unspecified Chuch	IT			
419	Tullio Lombardi	person	Q1350301		ERW			
429	Tullio Lombardi’s	person	Q1350301		ERW			
138	Tura	person	Q7129		ERW			
269	Tura	person	Q7129		ERW			
432	Paitone	location	Q111349		ERW	TRUE	FALSE	
432	parroco	organization			ERW			
432	S. Clemente	location	Q3669778		ERW	TRUE	TRUE	
432	Senza Creanza	organization			ERW			
432	Sussago	organization			ERW			
432	the Café Centrale	organization			ERW			
433	〈Albergo〉 Pellegrino	organization		Defunct Hotel	IT			
341	Tura	person	Q7129		ERW			
80	Van der Velde	person	Q2166599	Petrus Van der Velden	ERW			
81	Van der Velde	person	Q2166599	Petrus Van der Velden	ERW			
77	Van du Helst	person	Q380704		IT			
433	Chronicle	organization	Q5416593		IT			
77	Van du Helst	person	Q380705		IT			
433	Croce Bianca	organization		no wikidata	IT			
77	Van du Meer	person	Q41264		IT			
433	Hampton Court	organization	Q205666		IT			
77	Van du Meer	person	Q41264		IT			
433	Luzio	organization			ERW			
91	Van Dyck	person	Q150679		ERW			
433	Parma	organization			ERW			
433	Parma	organization			ERW			
433	Reigate	location	Q1018418		ERW	FALSE	FALSE	
433	S. Lucca	organization	Q2004104	Bologna	ERW			
433	Sun	organization			ERW			
433	the Museo Civico	organization			ERW			
92	Van Dyck	person	Q150679		ERW			
75	Van Meer van Delft	person	Q41264		IT			
76	Vanmeer	person	Q41264		IT			
434	Gladstone	organization	Q160852		IT			
78	Vanmeer van Delft’s	person	Q41264		IT			
434	the Free Review	organization			ERW			
434	The League of Youth	organization			ERW			
434	Toscana	location	Q1273		ERW	TRUE	TRUE	
79	Vanmeer van Delft’s	person	Q41264		IT			
182	Vasari	person	Q128027		ERW			
197	Vasari	person	Q128027		ERW			
197	Vasari	person	Q128027		ERW			
200	Vasari	person	Q128027		ERW			
220	Vasari	person	Q128027		ERW			
233	Vasari	person	Q128027		ERW			
242	Vasari	person	Q128027		ERW			
397	Vasari	person	Q128027		ERW			
435	Vasari	person	Q128027		ERW			
232	Vasaris	person	Q128027		ERW			
423	Vaughan Williams	person	Q207947		ERW			
81	Velasquez	person	Q297		ERW			
81	Velasquez	person	Q297		ERW			
219	Velasquez	person	Q297		ERW			
400	Velasquez	person	Q297		ERW			
428	Venetus	person	N/A		ERW			
89	Vermeer	person	Q41264		ERW			
341	Vernon	person	Q2669614		ERW			
342	Vernon	person	Q2669614		ERW			
436	Academy	organization	Q10855544		IT			
303	Vernon Lee	person	Q2669614		ERW			
341	Vernon Lee	person	Q2669614		ERW			
342	Vernon Lee	person	Q2669614		ERW			
436	Chronicle	organization	Q5416593		IT			
346	Vernon Lee	person	Q2669614		ERW			
346	Vernon Lee	person	Q2669614		ERW			
352	Vernon Lee	person	Q2669614		ERW			
364	Vernon Lee	person	Q2669614		ERW			
365	Vernon Lee	person	Q2669614		ERW			
391	Vernon Lee	person	Q2669614		ERW			
392	Vernon Lee	person	Q2669614		ERW			
436	S. Lorenzo	organization	Q573881	Florence	ERW			
436	Vernon Lee	person	Q2669614		ERW			
180	Vernon Lee’s	person	Q2669614		ERW			
302	Vernon Lee’s	person	Q2669614		ERW			
352	Vernon Lee’s	person	Q2669614		ERW			
352	Vernon Lee’s	person	Q2669614		ERW			
364	Vernon Lee’s	person	Q2669614		ERW			
375	Vernon Lee’s	person	Q2669614		ERW			
375	Vernon Lee’s	person	Q2669614		ERW			
383	Vernon Lee’s	person	Q2669614		ERW			
436	Vernon Lee’s	person	Q2669614		ERW			
81	Verspronck	person	Q577974		ERW			
81	Verspronck	person	Q577974		ERW			
331	Vignola	person	Q297565		ERW			
438	Violet Paget	person	Q2669614		ERW			
408	Vittadini	person	N/A		ERW			
437	Hamburger Strasse	organization	Q61473201		IT			
253	Vittoria Colonna	person	Q255368		ERW			
266	Vittorio Caparini	person	N/A		ERW			
267	Vittorio Caparini	person	N/A		ERW			
437	Medico Chirurgo	organization			ERW			
437	New York Nation	organization	Q1897630	The Nation	ERW			
437	The Reef	organization			ERW			
346	Voltaire	person	Q9068		ERW			
74	von Delft	person	Q41264		IT			
264	von Reumont	person	Q76150		ERW			
265	von Reumont	person	Q76150		ERW			
367	W. L. F.	person	Q65089785	Women's Liberation Front	ERW			
438	Firenze	location	Q16172		ERW	TRUE	TRUE	
437	W. P. Garrison	person	Q7982464		ERW			
414	Wagner	person	Q1511		ERW			
438	Il Palmerino	organization	Q4012111		IT			
279	Wateaus	person			ERW			
81	Watteau	person			ERW			
174	Watteau	person			ERW			
174	Wick〈h〉off	person	Q85595		ERW			
165	Wickhoff	person	Q85597		ERW			
357	Wickhoff	person	Q85598		ERW			
295	Will Nicholson	person	Q16007854	Not sure the correct person	ERW			
384	Willard	person	 Q450197 or Q28549741		ERW			
340	William James	person	Q125249		ERW			
439	Woman’s Herald	organization	Q88565492		ERW			
341	William James	person	Q125250		ERW			
355	William James	person	Q125251		ERW			
355	William James	person	Q125252		ERW			
440	Firenze	location	Q16172		ERW	TRUE	TRUE	
355	William James	person	Q125253		ERW			
423	Willy Peel	person	Q125254		ERW			
185	Winny	person	Q125255		ERW			
386	Youngs	person	N/A		ERW			
232	Yvonne	person	N/A		ERW			
303	Zilleri	person	N/A		ERW			
						FALSE	FALSE	
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
						FALSE		
