Page #,Citation,Entry,Type,Wikidata ID,Notes,Annotator,Paragraph #,Start,End
309,,Sperrys,person,,,ERW,2,11,18
309,,Sperrys,person,,,ERW,2,140,147
309,,Thackeray,person,,,ERW,1,693,702
309,,Thackeray,person,,,ERW,2,815,824
310,,〉 Carmini,person,Q2780025,,IT,5,27,34
310,,Balfour,person,Q19008,,IT,5,18,26
310,,Bernhard,person,Q359047,,IT,2,256,260
310,,Bernhard,person,Q359047,,IT,6,17,25
310,,Bernhard ,person,Q1065352,,ERW,9,46,68
310,,Bernhard ,person,Q1065352,,ERW,3,64,101
310,,Doge,person,Q189883,,IT,7,29,34
310,,Michael Field,person,Q839369,,ERW,4,12,25
310,,S. Pantaleone,person,,,ERW,16,11,24
310,,S. Polo,person,,,ERW,16,26,33
310,,S. Vitale,person,,,ERW,16,0,9
310,,Santa Maria Zobenigo,person,,,ERW,6,0,20
311,,Bernhard,person,Q359047,,IT,2,53,61
311,,Bernhard,person,Q359047,,IT,2,53,61
311,,Bernhard,person,Q359047,,IT,4,22,30
311,,Bernhard,person,Q359047,,IT,4,6,14
311,,Bernhard,person,Q359047,,IT,1,19,27
311,,Burke,person,Q4892968,,IT,6,64,72
311,,Burke,person,Q4892968,,IT,8,58,63
311,,Doge,person,Q189883,,IT,11,12,17
311,,Filippo da Verona,person,Q5448743,,IT,9,63,69
311,,Lady Eastlake,person,Q513142,,ERW,7,19,27
311,,Licinio,person,,,ERW,17,81,88
311,,Maude,person,,,ERW,8,18,23
311,,Paolo,person,,,ERW,16,60,65
311,,Robertson,person,Q111175950,,ERW,7,5,14
311,,S. Zaccaria,person,,,ERW,3,11,22
311,,Speranza,person,,,ERW,17,109,117
312,,Bernhard,person,Q359047,,IT,2,65,73
312,,Bernhard,person,Q359047,,IT,2,39,47
312,,Bernhard,person,Q359047,,IT,5,72,80
312,,Bernhard,person,Q359047,,IT,5,322,330
312,,Burckhardt,person,Q59945,,IT,13,14,19
312,,Diderot,person,Q448,,IT,11,32,37
312,,Ercole Roberti,person,Q379521,,IT,8,28,35
312,,Ray,person,Q7298165,,ERW,5,336,339
312,,Ray,person,Q7298165,,ERW,5,411,414
312,,Rotunda,person,Q3457157,,ERW,3,87,94
312,,S. Apollinare,person,Q832278,,ERW,3,54,67
312,,Tomb of Theodora,person,N/A,,ERW,3,110,118
313,,Dante,person,Q1067,,IT,7,88,92
313,,S. Vitale,person,,,ERW,3,38,47
313,,Sherlock Holmes,person,,,ERW,4,154,169
314,,Baptist,person,Q40662,,IT,8,29,37
314,,Bernhard,person,Q359047,,IT,17,119,127
314,,Cavalcaselle Crivelli,person,Q348024,,IT,7,0,20
314,,Crowe &,person,Q725266,,IT,4,96,108
314,,Donatello,person,Q37562,,IT,4,75,80
314,,Girolamo da Treviso,person,Q181980,,IT,7,12,17
314,,Paolo,person,,,ERW,6,319,324
314,,Sigismondo Malatesta’s,person,,,ERW,6,7,29
315,,Bernhard,person,Q359047,,IT,1,156,174
315,,Michael,person,,,ERW,6,68,75
315,,Sono mangiata da pucci,person,,,ERW,7,0,22
316,,Bellini,person,Q17169,,IT,3,250,257
316,,Bernhard,person,Q359047,,IT,2,267,285
316,,Il Sindaco,person,,"Character from play, no wikidata",IT,5,12,31
316,,Raphael,person,Q5597,,ERW,2,96,103
316,,Savoldo,person,,,ERW,2,214,221
317,,Bernhard,person,Q359047,,IT,3,20,25
